annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text,lang
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7ohcmzcTO,​ He is. Just like all the presidents have outside influencers. Obiden had them make decisions an sign papers. Trump is in charge Obiden never was anything more than a empty suit baby sniffer.,user_1389,trump,,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,34,​Well it is because Musk is going around acting like he's a member of the government.,2025-03-01 15:04:31+00:00,2025-03-01T15:04:31Z,0.0,Getonwithit204,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7oqfx2d3t,​ Coke head maybe he left the baggie in the WH.,user_1389,,,,,,,11,IS ELON MUSK RUNNING AROUND BEGGING FOR MONEY LIKE SOME TRAMP THOUGH??,2025-03-01 15:05:45+00:00,2025-03-01T15:05:45Z,0.0,pmr6923,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7or5KSZm1,He's not the leader of a country.....,user_1393,wearing a suit,zelensky,"appeal to reason, giving evidence (logos)",,,,7,,2025-03-01 15:05:48+00:00,2025-03-01T15:05:48Z,0.0,,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7ory9Mjlp,Because hes not pretending to be a military leader,user_1394,wearing a suit,zelensky,"appeal to reason, giving evidence (logos)",,,,9,,2025-03-01 15:05:55+00:00,2025-03-01T15:05:55Z,2.0,,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7ot_uWghY,"​ 😂😂😂 how has Edolf been good for the US, by wasting all their tax dollars blowing up rockets without fulfilling his contracts, or by buying the election and putting a dictator in the white house? Or maybe disrespecting the world with his fascist salute and bringing the sex offending Tates to the US?",user_1395,,,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,54,Elon has been good to the US . Zelenski has always been a disrespectful little runt .,2025-03-01 15:06:09+00:00,2025-03-01T15:06:09Z,0.0,FreshGreenMoss,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7oxuxfNoe,He is a actor in a costume.,user_1394,wearing a suit,zelensky,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,8,"And Musk is a president of which country??? 🤔... You all are missing the point!!! It was really stupid of him, to come there, dress like that.. He represent a country, for gods sake!!! He should have some manners!!!!",2025-03-01 15:06:45+00:00,2025-03-01T15:06:45Z,2.0,mashakashyar9477,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7p4qQRDVD,he’s not a leader of a nation on official state business. What part of that do you not understand?,user_0744,wearing a suit,zelensky,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,20,I want a reporter to ask Elon Musk why he doesn't wear a suit.,2025-03-01 15:07:49+00:00,2025-03-01T15:07:49Z,0.0,WaliJpresents,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7pB31fO91,"a bit butthurt right, what flavour of the ice cream mr president?",user_1396,,,,,,,12,,2025-03-01 15:08:40+00:00,2025-03-01T15:08:40Z,0.0,,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7pOPt__Ie,"​WTF he literally is. How many died in air crashes since he disbanded the FAA, or how many will die because he has killed USAID, what about medicare, how many will die there. He has also got rid of regulatory bodies surrounding his deathtrap cars, how many died because of self drive?",user_1395,,,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,52,Elon is not gambling with millions of people's lives.,2025-03-01 15:10:30+00:00,2025-03-01T15:10:30Z,0.0,RasTrevor,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,European leaders back Zelensky after Trump clash | BBC News,Ugz-G0e5z4lt5hXtAf54AaABAg.AF7fiVLTtKmAF7pPl75Iqe,oh thats a good one,user_1397,zelensky,wearing a suit,,,,,5,,2025-03-01 15:10:41+00:00,2025-03-01T15:10:41Z,0.0,,Ugz-G0e5z4lt5hXtAf54AaABAg,I want a reporter to ask Elon Musk why he doesn't wear a suit.,en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",user_0755,,trump,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,30,,2025-02-18 23:26:29+00:00,2025-02-18T23:26:29Z,11151.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhP0NtvRHx,Tramp skanked out of Nam.🤬,user_0756,,trump,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,5,,2025-02-18 23:31:47+00:00,2025-02-18T23:31:47Z,1.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhPbIbanks,"actually, as a Pole, I can sadly tell you that we DID heard exact statements before... Usually made by utterly dumb people, often Americans... But never by people in such position. :(",user_0757,,"trump, the usa","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",author,,32,,2025-02-18 23:36:58+00:00,2025-02-18T23:36:58Z,691.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhPhrWctCd,"The most terrible and sad thing is that apparently most of americans agree with him, his delusion and evil was well known before the elections",user_0758,,"trump, the usa","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,trump,25,,2025-02-18 23:37:52+00:00,2025-02-18T23:37:52Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhPopVi0lI,what a weird thing to say,user_0759,,,,,,,6,,2025-02-18 23:38:49+00:00,2025-02-18T23:38:49Z,49.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhQ74cr6Xf,"that`s right, you get clear the point of Trump",user_0760,,trump,,,,,10,what a weird thing to say,2025-02-18 23:41:26+00:00,2025-02-18T23:41:26Z,86.0,VictoryChima-g8i,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhQj_H7EQN,That disgusting statement will end the war. Thank him instead,user_0761,trump,,"appeal to reason, giving evidence (logos)",,,,10,,2025-02-18 23:46:50+00:00,2025-02-18T23:46:50Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhR7d8dGPn,I dont know any american that has said Poland should have given lands to the third reich before the war. I get it. You like to make fun of Americans. But this is why Americans are leaving Europe to sort out their own mess. Enjoy.,user_0762,,europe,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,45,,2025-02-18 23:50:15+00:00,2025-02-18T23:50:15Z,56.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhRYAtipJt,"actually, we have been sorting YOUR mess for some time now, so yeah, get lost and stop making things worse.",user_0757,,the usa,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,21,I dont know any american that has said Poland should have given lands to the third reich before the war. I get it. You like to make fun of Americans. But this is why Americans are leaving Europe to sort out their own mess. Enjoy.,2025-02-18 23:53:53+00:00,2025-02-18T23:53:53Z,0.0,mysterybox9250,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhRZ82Fx6G,"The Istanbul agreement in April of 2022 which was initialed by both Russia and Ukraine , did NOT require Ukraine to give up territory.",user_0763,ukraine,trump,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",the istanbul agreement,,24,,2025-02-18 23:54:00+00:00,2025-02-18T23:54:00Z,107.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhRa71DmyP,France have up land. France wasn't destroyed. Poland was indeed stupid to not give up land,user_0764,trump,ukraine,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,16,,2025-02-18 23:54:17+00:00,2025-02-18T23:54:17Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhRocD3yST,"​yes. It's easy for foreigners to say ""give up"" land when it's not your home",user_0765,,"trump, the usa",appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,15,"actually, we have been sorting YOUR mess for some time now, so yeah, get lost and stop making things worse.",2025-02-18 23:56:15+00:00,2025-02-18T23:56:15Z,0.0,orys,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhRr3BbfQC,"Incredulous. You refer to the situation in Europe as our own mess, yet fail miserably to see that your country has had a major role to play in creating that mess. Typically American. Always screaming about rights whilst absolving themselves of any responsibility. The heinous attack on New York City and Washington DC were your problem too, but we European stood with you and followed you into Iraq and Afghanistan. Two more American blunders that added to the mess that was Vietnam. If you are going to throw stones, make sure you are not in a glass house first.",user_0766,europe,the usa,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,the us,100,I dont know any american that has said Poland should have given lands to the third reich before the war. I get it. You like to make fun of Americans. But this is why Americans are leaving Europe to sort out their own mess. Enjoy.,2025-02-18 23:56:35+00:00,2025-02-18T23:56:35Z,0.0,mysterybox9250,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhRvKeL-iM,More on. Glad you're not in charge. You want folks killed. Sick!,user_0767,trump,,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,12,,2025-02-18 23:57:11+00:00,2025-02-18T23:57:11Z,1.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhS4zrIWbx,Poland annexed a part of Czechoslovakia in 1938.,user_0768,,,,,,,8,,2025-02-18 23:58:38+00:00,2025-02-18T23:58:38Z,51.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhS5gVlp5q,having trouble with metaphor or are you paid to post,user_0769,,,,,,,10,what a weird thing to say,2025-02-18 23:58:43+00:00,2025-02-18T23:58:43Z,20.0,VictoryChima-g8i,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSBR620dZ,"nice try, vlad - everyone knows Americans don’t watch foreign news about Europe let alone write in complete sentences",user_0769,,"putin, the usa","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,19,I dont know any american that has said Poland should have given lands to the third reich before the war. I get it. You like to make fun of Americans. But this is why Americans are leaving Europe to sort out their own mess. Enjoy.,2025-02-18 23:59:31+00:00,2025-02-18T23:59:31Z,0.0,mysterybox9250,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSDZDlhOC,The Americans ought to have left Iraq alone too. Should they sort out their own mess?,user_0755,the usa,,"appeal to reason, giving evidence (logos)",,,,17,I dont know any american that has said Poland should have given lands to the third reich before the war. I get it. You like to make fun of Americans. But this is why Americans are leaving Europe to sort out their own mess. Enjoy.,2025-02-18 23:59:48+00:00,2025-02-18T23:59:48Z,44.0,mysterybox9250,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSLP_s0te,The guy is out of his mind. He is just a showman,user_0770,trump,,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,12,what a weird thing to say,2025-02-19 00:00:52+00:00,2025-02-19T00:00:52Z,31.0,VictoryChima-g8i,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSLjRuu3x,The West with NATO started this war placing Zelensky a comedian in charge. Ukraine was harassing Russians in Easter Ukraine not allowing the to speak Russian so only natural this region falls under Russia once more.,user_0771,russia,"zelensky, ukraine, the usa, europe, nato","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,zelensky,36,,2025-02-19 00:00:55+00:00,2025-02-19T00:00:55Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSMZBoCO5,"Germany demands the Sudetenland -> annexes it, getting what they wanted -> invades Czechoslovakia anyway. Germany demands Danzig -> Poland refused -> invades Poland and takes it anyway. Let's be honest, even if Poland had surrendered Danzig in March 1939, Germany would've still invaded - even if it came a little later than September 1939. Appeasing a dictator never works, mmkay.",user_0772,ukraine,"trump, putin","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,61,,2025-02-19 00:01:02+00:00,2025-02-19T00:01:02Z,110.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSNJQkJTr,​ it's not what Trump says here. He's talking about if they had made a deal after fighting for over two years and Russia already had the land,user_0773,trump,,"appeal to reason, giving evidence (logos)",,,,28,I dont know any american that has said Poland should have given lands to the third reich before the war. I get it. You like to make fun of Americans. But this is why Americans are leaving Europe to sort out their own mess. Enjoy.,2025-02-19 00:01:08+00:00,2025-02-19T00:01:08Z,3.0,mysterybox9250,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSSNLBHnX,"Poland is NOT ukraine, what a manipulative comment (!!), ukraine has never rights to lands thats ukraine claims.",user_0774,,ukraine,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,18,,2025-02-19 00:01:50+00:00,2025-02-19T00:01:50Z,21.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSW1xMTul,"I doubt Russia will manage to keep it, see the Berlin wall.",user_0775,ukraine,russia,"appeal to reason, giving evidence (logos)",,,,12,,2025-02-19 00:02:19+00:00,2025-02-19T00:02:19Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSqDZ6j39,Ukraine has no rights to Ukrainian lands? 🙄,user_0776,ukraine,,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,9,"Co ty piszesz, nie widzisz ze to manipulator? Wmanewrował Polske w wideo o Ukrainie zeby ukraina ​wygladała na ofiarę, zmodyfikuj swoj komentarz bo mi wstyd za ciebie",2025-02-19 00:05:13+00:00,2025-02-19T00:05:13Z,75.0,PaniWiola,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSqHAJD5c,"Yes well done, Poland is not Ukraine. If that is the case, why did Russia sign several agreements supporting Ukrainian independence?",user_0755,ukraine,russia,"appeal to reason, giving evidence (logos)",,,,22,"Co ty piszesz, nie widzisz ze to manipulator? Wmanewrował Polske w wideo o Ukrainie zeby ukraina ​wygladała na ofiarę, zmodyfikuj swoj komentarz bo mi wstyd za ciebie",2025-02-19 00:05:13+00:00,2025-02-19T00:05:13Z,33.0,PaniWiola,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhSwKX-XmQ,Afraid it;s only getting started. So black mail would have stopped the invasion. What a slap in the face to the Allies.,user_0777,,,,,,,22,,2025-02-19 00:06:03+00:00,2025-02-19T00:06:03Z,6.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhTBmpxT1F,"If it was only Germany, then Czechoslovakia could have resisted. But what could they do against the attacks of Poland and Hungary?",user_0768,,,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,22,,2025-02-19 00:08:18+00:00,2025-02-19T00:08:18Z,4.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhTE6z-E5t,china could have given up land to japan too,user_0778,,,,,,,9,,2025-02-19 00:08:37+00:00,2025-02-19T00:08:37Z,11.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhTO5hIkwR,"​ Trump literally said that he would have made a deal and let Ukraine keep ""most of the land"" That implies that the deal would concede some of the Ukrainian territory to Russia. So the parallel to Poland avoiding war with Germany in 1939 by just giving off land is quite apt",user_0779,ukraine,"trump, russia","appeal to reason, giving evidence (logos)",,,,52,I dont know any american that has said Poland should have given lands to the third reich before the war. I get it. You like to make fun of Americans. But this is why Americans are leaving Europe to sort out their own mess. Enjoy.,2025-02-19 00:09:59+00:00,2025-02-19T00:09:59Z,10.0,mysterybox9250,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhTPpDr63l,Ukraine was ethnic cleansing Donbas 2014-2020 MSM including BBC have done many reports,user_0780,,ukraine,"appeal to reason, giving evidence (logos), appeal to/challenging authority (ethos)",,bbc,,13,,2025-02-19 00:10:13+00:00,2025-02-19T00:10:13Z,0.0,,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhTpAwj60O,​​pooteen said exactly that tucker carlson,user_0781,the usa,europe,appeal to/challenging authority (ethos),,tucker carlson,,6,"actually, we have been sorting YOUR mess for some time now, so yeah, get lost and stop making things worse.",2025-02-19 00:13:49+00:00,2025-02-19T00:13:49Z,5.0,orys,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
889,"Trump tells Ukraine 'you should have never started the war, you could have given up land' | BBC News",UgxfDxWK63A_ZOEIWQ54AaABAg.AEhOPW42WDUAEhUUsJ3pAE,"USA is THE world power and it has more resources than the entire population of EU, they can afford it. We are talking about poor and weak countries biting more than they can chew for worthless words such as ""freedom fighting"".",user_0782,the usa,ukraine,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, etc.)",,,42,"Yes well done, Poland is not Ukraine. If that is the case, why did Russia sign several agreements supporting Ukrainian independence?",2025-02-19 00:19:38+00:00,2025-02-19T00:19:38Z,0.0,osl2329,UgxfDxWK63A_ZOEIWQ54AaABAg,"Poland, you could have avoided war with Germany in 1939... just give up the land. I have never heard such an ignorant, disgraceful statement in my life. Disgusting international relations.",en
