annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33oi-cktee,"@user tu parles à des fondamentalistes de gauche c’est la chine mon pote , ils s’en moque de ouïgours des taïwanais ou même des TIBÉTAINS !","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",ouighours,,26
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33olaZ0i1G,@user et ils souhaitent leurs INDÉPENDANCES total soutien à eux ❤️,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",ouighours,,11
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33orfevo2q,"Aucun morts , aucune preuve de genocide en Chine. C'est meme le contraire- la Chine preserve les minorités et les aide contrairement a nous en France qui sommes racistes comme pas possible (cf : toutes les polemiques sur les musulmans , le voile ect , qui ceci dit n'ont pas lieu en Chine). Le génocide des Ouighours c'est de la compote made in CIA pour les mous du bulbe. Ce qui se passe a Gaza par contre est un vrai genocide, un nettoyage ethnique en bonne et due forme.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",ouighours,"gaza, israel",89
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33pLB93xxh,@user France n'a pas a faire la police au moyen Orient et surtout pas sur ce sujet . C'est les ricains et les anglais qui ont organisé ce merdier . C'est pas notre bébé.,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,occident,34
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33pNcN371j,Ça ne risque pas d arriver,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,emmanuel macron,6
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33pgrq6uU0,Il n'y a pas de génocide des Ouig,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,ouighours,8
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33pkb5EgRf,ils ne feront rien😂😂,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",ouighours,emmanuel macron,4
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33prayOv80,@user Ce sont les Drones fournies par Israel et la Turquie qui ont permis à l'azerbaidjan de chasser les armeniens de leur terre du Nagorno Karabagh.,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,israel,26
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33q29F70n6,Comment peut il y avoir débat et polémique sur la Palestine ? Les faits parlent d'eux mêmes. Les Palestiniens ont été victimes d'un vol massif. les statistiques de la propriété foncière fournies par les Britanniques en 1947 sont sans équivoque : Terres détenues par les Arabes : 47%. terres détenues par les Juifs : 6%. Terres communales (essentiellement le désert du Negev) : 47%.....En fait il y a deux catégories de gens qui soutiennent Israel : Les Ignorants et les gens de mauvaise foi....,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",palestine,israel,84
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33rDQ_-fjQ,"Un dictateur qui massacre une partie de sa population en principe on peut s'y attendre, on l'a vu avec Pol Pot ou Saddam Hussein sur des villages kurdes il y a des gens qui se parent des vertus de la démocratie et qui se permettent de faire au nom de leur morale autant de victimes que les États-Unis l'ont fait après-guerre et maintenant Israël qui est dans le fond une sorte de reproduction en plus petit de cette vision du monde messianique, ça interpelle.
Maintenant les gens qui se disent sans arrêt nous sommes bons et nous sommes moraux mais nous allons punir et châtier qui nous voulons comme nous l'entendons c'est pas grave puissue c'est au nom de la bonne morale, il est clair que ça en devient très malaisant.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,"gaza, israel, occident",131
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33sDL0LO9c,"@user, toi t’as soutenu les 12•000.000 de Ouighours en manif ? Chaque semaine, partout dans les facs?? Gros mytho!
Vous en avez rien à foutre des Ouighours ! Vous, ce sont les arabes qui vous intéressent, parce qu’en tant qu’arabe vos égos sont humilié par Israël qui vous dominent!! Vous êtes les seuls responsables !
Avec la Syrie c’était le même cinéma contre Bachar l’assassin a l’époque, avec Poutine qui bombardait des enfants syriens , et aujourd’hui Bachar, Poutine et l’Iran sont vos amis !!😂😂
Hypocrite un jour, opportuniste toujours !","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.","israel, ouighours",vladimir poutine,91
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33sZSIrj_e,"Il n'y a PAS de génocide PROUVE contre les ouighours, tout ça à été monté en épingle par des lobbys d'extrême droite américaine si c'était le cas, on aurait des preuves solides puisque c'est sensé se passer depuis des dizaines d'années or il n'y a pas eu de preuves concrètes, jusqu'à présent.
La Chine partage un frontière avec l'Afghanistan, qui, au cas ou vous ne seriez pas au courant, est un repère de terroristes grâce 'notamment"" à l'aide des américains pour financer et armer des groupes comme Al-qaida et l d'autres qui ont servis de proxy contre les soviétiques dans les années 80. Et dans les années 2000 ça leur à pété dans les doigts quand AQ s'est retourné contre son maître et à préparé et mis en place les attentats du 11/09.( notez que durant cette période PERSONNE ne parlait des ouighours. )
Suite à l'intervention armée de l'OTAN, et l'occupation du pays, au lieu de détruire ce groupe terroriste on s'en est servis (en les laissant pulluler pour déstabiliser tout un tas de pays, dont la Syrie (c'était eux les fameux ""gentils rebelles contre Al Assad"" du Front Al Nusra) et la Chine à aussi du faire face à des attentas sur son sol quand ceux-ci se sont servis de la minorité Ouighour pour s'implanter dans la région. Et quand la Chine met en place des projets éducatifs et investit dans la région pour chasser les obscurantistes, l'occident crie à l'oppression ! Oui c'est très grave de construire des écoles, d'investir dans la prospérité de sa population et de foutre des terroristes en taule, alors que ceux-ci posaient des bombes, attaquaient des civils et essayeraient d'établir un Califat en Chine. Alors que qui ne rêverait pas de voir un pays comme la Chine transformée en Califat dirigée par l'Etat Islamique ? [Mis à part vous et Mr Glucksmann]","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,"occident, ouighours",310
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33sfEGrc_Z,"@user de parler d’un génocide inexistant, vous banalisez ce terme qui est important de garder pour les vrais génocides reconnus , comme celui des Tutsies avec 800.000 victimes en 3 mois, celui des Arméniens, des Juifs. A Gaza y’a aucune génocide, il faut arrêtez vos mensonges, les gens ne sont pas dupes!","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,gaza,52
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33sqf7ubCi,"@user Ce n'est dqns l'intérêt de personne maintenant depuis que la France a été vendue aux USA, Chinois. Voulez-vous les vexer ? On est devenus des vassaux qui aboient...","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,occident,29
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33sy2XUizs,@user le Likoud au Hamas???? Le Likoud n’est pas un groupe terroriste!,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",israel,,12
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33t5Mjykck,"@user Mon adresse à M. Duhamel était ironique. Bien évidemment que lui et Macron se moquent totalement des ouïghours comme jadis la droite se moquait des chrétiens d'orient, ils ne sont utilisés que pour faire diversion à ce qui se passe à Gaza parce que la France pourrait agir et ne le fait pas.
Rima Hassan dit seulement qu'aucun Etat signataire de la convention tendant à prévenir les génocides n'a porté la revendication des ouïghours à la différence de l'Afrique du Sud concernant Gaza.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.","gaza, rima hassan","emmanuel macron, journalisme francais",84
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33u_2KaxoV,Excellente réflexion,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",ouighours,emmanuel macron,2
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33v3JGXtde,"LA MACRONIE NE FOURNIT PAS D AIDE EN ARMES OU FINANCIERE A LA CHINE POUR ESCLAVAGISER LES CHINOIS OUIGHOURS ...
A ISRAEL SI .. C EST UNE HONTE .. L ETAT D ISRAEL EST DIRIGE PAR LA PIRE EXTREME DROITE","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,"emmanuel macron, israel, ouighours",40
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33vK-mqM6D,"@user vous avez raison il ne s'agit pas du Likoud( après tout un Menahem Begin bien fait la paix avec l'Égypte d'un Sadate, allant jusqu'à la restitution du Sinaï) mais plutôt du petit groupe de messianistes qui entoure Netanyahou( qui probablement d'ailleurs pas vraiment un homme très religieux mais plutôt un politicien extrêmement opportuniste, même s'il y a une certaine forme de filiation avec le sionisme révisionnisme la Jabotinsky et encore une fois nous retrouvons cette satanée Ukraine).
Cela étant dit je n'ai aucune sympathie pour les suprémacistes d'un camp ou de l'autre camp.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,israel,94
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33vbK9DSLE,Quant au terrorisme il a été pratiqué aussi par les deux camps.,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,"israel, palestine",12
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33wjqVqAE8,"@user Je parlais de ""la France Islamique"" LFI","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,lfi,8
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33wyuA7ndK,"Et quand dénoncerez-vous le génocide en cours à Gaza commis par Israël? Vous êtes un peuple de supremacistes, foncièrement raciste.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",gaza,israel,20
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33xAp3g1a2,Rima Hassan est vraiment patiente j aurai perdu patience,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",rima hassan,,9
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33xK0hCIXB,"Dénoncer le génocide ouighour??? Tu plaisantes. 1) ce n'est pas un génocide, c 'est la propagande islamiste et suivie par les crétins de gauchistes. 2) LEs chinois ont raison de réduire tous les extrêmistes religieux, surtout provenant de la secte islam. Mais les pro islamistes ferment leur gueule car ces petites bites ont peur de la puissance chinoise qui a raison d'imposer sa culture à tous ceux qui vivent sur leur sol, contrairement aux idiots utiles qui soutiennent ces extrêmistes, sans connaitre vraiment l'histoire, car à chaque fois que les religieux prennent le pouvoir grace au soutien des gauchistes,ils se débarrassent d'abord de leurs crétins, comme en Iran par exemple.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,ouighours,110
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA33zMl7rxHI,Quelle honte. Aucun respect. Les autres candidats il n'est pas aussi zélé,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,journalisme francais,12
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34-tJJESHE,"Je m'en moque de des chaînes français comme BFM , France 24 il sont des terroriseur","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,"bfmtv, journalisme francais",16
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34-uYqT8if,"Il y a tous les marqueurs d'un génocide en cours a Gaza ! Faut il attendre la preuve irréfutable avant d'agir et d'exiger des positions courageuses de nos dirigeants?? Non! Il faut exiger un cessez le feu immédiat ! Prendre des mesures contre Israël pour obliger Netanyahou a respecter le cessez-le-feu et se mettre à la table des négociations ! Faudrait même qu'une armée neutre courageuse envahisse Gaza afin de protéger la population civile, traquer le Hamas et chasser l'armée israélienne !!","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.","gaza, palestine",israel,82
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA340-q3X1B9,"Quel interviewer pitoyable, comme d'habitude !!! Le débat est au ras des pâquerettes en France !!!","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,journalisme francais,16
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA340Mpb2gN0,Benjamin heureusement que tu es bien né qu il y a du monde derrière toi tu es d une nullité mon pauvre garcon espèce d hypocrite si tu t inquiète pour les ouïghours n hésite pas espèce de rapace le président chinois est en France tu n'as qu à lui en toucher un mot espèce de serpillière.,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,journalisme francais,57
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA344D3bV3vY,Et pourquoi pas ?,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",ouighours,,4
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA344KZT8DkI,Je vois pas ce que vous comprenez pas avec le mouvement anti génocide a gaza l'important n'est pas qui est la victime mais qui est l'agresseur c'est tout donc les autres génocide on s'en fou....,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,israel,35
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA344wXw9oBD,Tout a fait d'accord mais tes amis gauchistes ne dénonce jamais le génocide des Ouïghours plus de deux millions de personnes et vos féministes ils sont ou pour appeler a faire des manifestations a ben non pas un mot bizarre non,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",ouighours,,41
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA345MbL1scu,Heureusement que l'hypocrisie ne tue pas.... Rima rima ata,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,rima hassan,9
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA345dpkc9LT,"Ce petit fils a maman, papa, oncle etc a bien fait rire Rima avec son incompétence 😂. Et c'est vrai qu'il ne comprend pas la notion ""binational""! Pourtant en Europe il y a au moins 2 états binationaux.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",rima hassan,journalisme francais,38
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA346kwKL_Xn,On s en tape de la Palestine et même de l Ukraine comme 80% des citoyens français mon Ami,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,palestine,19
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA349b7ve8Wf,"Les journalistes français sont horribles d hypocrisie,","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,journalisme francais,7
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA349mvlN_aN,"Elle est très bien,cette dame,","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",rima hassan,,5
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA349rBu9rcp,Oui c'est un génocide et Mr Rony Brauman le dit aussi.,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,ouighours,11
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34AGEyqcuf,"Il est degueulasse ce pauvre petit Duhamel ,de la grande Familia...","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,journalisme francais,11
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34ANv1Ir3i,"Il essaie de l embrouiller. Mais cette juriste est magnifique, Bravo madame...","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",rima hassan,journalisme francais,12
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34AWRhqNXn,"Un macroniste ,ce journaliste...","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,journalisme francais,4
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34AdSxqvub,"Je ne suis pas pour la France insoumise,mais elle se défend très bien.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",rima hassan,lfi,13
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34DOEF4VXl,"Ainsi que des bombardements sur des chrétiens,des écoles chrétiennes,,des docteurs ,en plein travail de soins,des bénévoles étrangers qui venaient apporter les de la nourriture aux populations civiles.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,"gaza, israel",27
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34MHXlS1Zl,Ouii oublié pas de lui rappeler 😂😂😂,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",ouighours,emmanuel macron,7
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34PZ5IR0P8,"@user je suis français-arménien, les armes utilisées par l'Azerbaïdjan contre le peuple de l'artsakh sont en majorité israéliennes! Deux pays criminels qui sont amis depuis longtemps.","Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,israel,26
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34PlXIgjHS,@user israel vend les armes dont l'azerbaijan se sert pour massacrer le peuple d'artsakh,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",,israel,14
ai,"""Israël, c'est pire que la Russie"": l'interview intégrale de Rima Hassan sur BFMTV",UgzrquBCsFsKF0GNcSl4AaABAg.A33ces8H-mwA34R3BfJ21r,Ton pays st la Jordanie. T’as même. Ta reine et ses enfants sont palestiniens qui seront la nouvelle monarchie palestinienne de la Jordanie sa superficie est de plus 4 fois celle.d’israël. dans moins de 10 ans vous vous accaparez gracieusement toute la terre jordanienne dans l’attente future vous serez des sujets jordaniens palestiniens ou tous les réfugiés palestiniens se rassembleront et auront une terre cherchant bien entendu avoir comme partenaires commercial Israël.,"Réjouissez-vous Monsieur Duhamel, Xi Jinping vient d'arriver en France, ce sera l'occasion pour Macron de dénoncer le génocide des ouighourds. N'hésitez pas à le lui rappeler quand vous le verrez.",israel,palestine,72
