annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text,lang
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QRo9A725B,Afghanistan says hold my beer.,user_0002,,,appeal to emotion or moral values (pathos),,,afghanistan,6,"​Is being a terrorist allowed in other countries? | ""Justice"" Soviet style eh",2024-03-25 21:21:45+00:00,2024-03-25T21:21:45Z,0,Arkan0409,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QSw6RxuRx,"Let me clarify, in civilized countries.",user_0046,,,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,7,Afghanistan says hold my beer. | ​Is being a terrorist allowed in other countries?,2024-03-25 21:31:34+00:00,2024-03-25T21:31:34Z,0,rthelionheart,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QU9SQHkMR,"It's all about the treatment inmates get once in prison. The Russian correctional system is known for its many deficiencies. Lack of hygiene, malnutrition, and diseases spreading without any control are a daily given for those behind bars.",user_0002,,russia,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, )",,,39,"Let me clarify, in civilized countries. | Afghanistan says hold my beer.",2024-03-25 21:42:16+00:00,2024-03-25T21:42:16Z,0,Arkan0409,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QUuTArDh8,​ I think so.,user_0049,,,,,,,4,"I don't care. Just don't believe a single word Russia says. Not a single world. Even if they tell the truth, they are not to be trusted | People are expected to be law-abiding all over the world, aren't they?",2024-03-25 21:48:50+00:00,2024-03-25T21:48:50Z,0,TrickyTree84,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QY2Vlsb34,USA and UK government must be sad to see this state of IS terrorists..,user_0050,,"terrorism, the west","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",,"us, uk",14,,2024-03-25 22:16:16+00:00,2024-03-25T22:16:16Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QgW_cu45d,​ it's weak politics to throw everything bad at your opponent and hope something sticks,user_0051,,russia,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,15,Zelensky is complicit in this horror,2024-03-25 23:39:01+00:00,2024-03-25T23:39:01Z,0,garycallihan4206,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QgbPUpMqB,​ and you have no evidence or reason for your accusation,user_0051,,russia,appeal to/challenging authority (ethos),,,user,11,"Everything is a joke to stupid uninformed people. | ohh no it was Australia no wait New zealand that ordered this.... no wait maybe Japan, anything except Russia fault",2024-03-25 23:39:49+00:00,2024-03-25T23:39:49Z,0,diligenceeke3023,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QgoT09pCo,​ in other words they use them as fodder to spare the metro areas as much as possible,user_0051,,russia,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,18,Half their military are Muslim. Don’t be daft. | no one believes a word Russians or Pootin says,2024-03-25 23:41:36+00:00,2024-03-25T23:41:36Z,0,Threemore650,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Qh-XVgm-Q,​ Russia has its own substance abuse issues.,user_0051,,russia,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,8,Ваши похихи оставьте себе. | Ha ha ha ha ha 😅😅😅😅,2024-03-25 23:43:15+00:00,2024-03-25T23:43:15Z,0,user-hp8ul2jc4j,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QluemZY0N,"it is common for a country that truly protects its citizens from terrorist actions ..., different story for a country that harbors terrorists for other political purposes",user_0052,russia,the west,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,28,"It's all about the treatment inmates get once in prison. The Russian correctional system is known for its many deficiencies. Lack of hygiene, malnutrition, and diseases spreading without any control are a daily given for those behind bars. | Let me clarify, in civilized countries.",2024-03-26 00:26:08+00:00,2024-03-26T00:26:08Z,0,rthelionheart,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1QmsybO0Ml,Getting caught alive for something like this in Russia is like walking into the gates of hell,user_0053,,russia,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,17,,2024-03-26 00:34:39+00:00,2024-03-26T00:34:39Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1RPHenJGuW,"​let's be honest, did u even see the video of them shooting? Only blind would deny it was them",user_0054,russia,,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",,user,19,yes | ​ I think so.,2024-03-26 06:18:56+00:00,2024-03-26T06:18:56Z,2,TrickyTree84,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1R_e8NbsvW,LOL. Not at all.,user_0055,,,,,,,4,yes | ​ I think so.,2024-03-26 07:58:16+00:00,2024-03-26T07:58:16Z,0,TrickyTree84,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Rj53i7NTY,"Yeah, you clearly don't know what hell is.",user_0056,russia,,appeal to/challenging authority (ethos),,,user,8,,2024-03-26 09:20:43+00:00,2024-03-26T09:20:43Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Rk0s8kg8W,that poor man how is he going to ware glasses with one ear,user_0057,,torturing suspects,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, ), sarcasm/irony(the opposite meaning)",,,13,,2024-03-26 09:28:53+00:00,2024-03-26T09:28:53Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1RkBkdxDMP,because they are into this sort of thing,user_0058,,,,,,,8,yes | ​ I think so.,2024-03-26 09:30:22+00:00,2024-03-26T09:30:22Z,0,TrickyTree84,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Rr1bRrAzu,​these evil doers made a graphic video detailing their evil deeds. That's how they were identified.,user_0059,russia,terrorism,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, )",,,16,yes | ​ I think so.,2024-03-26 10:30:09+00:00,2024-03-26T10:30:09Z,0,TrickyTree84,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1S7hcERH0H,Sounds like Trump's USA.,user_0060,,the west,appeal to emotion or moral values (pathos),,,,4,,2024-03-26 13:04:34+00:00,2024-03-26T13:04:34Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1SPHhMlZxx,"yes, and a trial would show it’s just another false flag",user_0061,,russia,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, )",,,11,I guess you meant to say only medieval states treat suspects like this. In civilized countries the punishment comes only after the trial.,2024-03-26 15:38:11+00:00,2024-03-26T15:38:11Z,0,user-dl7ju,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1SXFazu0S5,"​ Unless it's the US, which imprisons people in Guantanamo Bay without even charging them. But that's different, isn't it?",user_0062,russia,the west,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, ), sarcasm/irony(the opposite meaning)",,us,20,I guess you meant to say only medieval states treat suspects like this. In civilized countries the punishment comes only after the trial.,2024-03-26 16:47:48+00:00,2024-03-26T16:47:48Z,1,user-dl7ju,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1SXYsQn7EK,The US warned of an attack that they themselves organized. And this useless warning without any concrete information is being used for PR in the media.,user_0062,,the west,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",,us,27,​😂😂😂the us warned them a week ago about an attack happening and they dropped the ball. The same thing happend in the US a few years back Russia warned them about a known terrorist living and training. The US did nothing with that information and a week later they set some bombs off in Boston. | ​ I really doubt it. I see the hand of the West on this. This is my first time of every accusing the West of anything evil. And by the West I refer specifically to the US and France.,2024-03-26 16:50:26+00:00,2024-03-26T16:50:26Z,0,Gking617,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1S_iUPkfrc,"​west, really? Astana. McDonald's or Leroy Merlin in Moscow don't bother you. British Bentley too? I don't understand this, it has been irritating me for many years.",user_0063,the west,russia,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos)","negative emotion (fear, anger, guilt, )",,,27,"Everything is a joke to stupid uninformed people. | ohh no it was Australia no wait New zealand that ordered this.... no wait maybe Japan, anything except Russia fault",2024-03-26 17:18:06+00:00,2024-03-26T17:18:06Z,0,diligenceeke3023,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1SadXFdLpJ,"​Really, they are murderers",user_0064,,,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,4,The sad part is that these shooters are very young and they were brainwashed,2024-03-26 17:26:10+00:00,2024-03-26T17:26:10Z,0,thinkabout.2504,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Sj2_LAMvr,almost as much as you are,user_0065,ukraine,,appeal to/challenging authority (ethos),,,user,6,Zelensky is complicit in this horror,2024-03-26 18:39:37+00:00,2024-03-26T18:39:37Z,0,garycallihan4206,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1Smc_c5zKC,"They are taliban al sheitan anyway, so what.",user_0066,russia,,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,8,,2024-03-26 19:10:53+00:00,2024-03-26T19:10:53Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1SwG2POPw9,This is Islamic terrorists MO…why is this hard to believe. They hate Russia and speak out about it often.,user_0067,,,,,,,19,"Everything is a joke to stupid uninformed people. | ohh no it was Australia no wait New zealand that ordered this.... no wait maybe Japan, anything except Russia fault",2024-03-26 20:35:03+00:00,2024-03-26T20:35:03Z,0,diligenceeke3023,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1SwSL9Th09,"I agree, people need to be educated and feel like they have opportunities or they are easily drawn in to these cult-like control groups.",user_0067,,,,,,,24,"There is no need to invent, their conditions are quite good, compared to many countries.",2024-03-26 20:36:44+00:00,2024-03-26T20:36:44Z,0,ningtanagrey9141,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1T2h0tRlSU,​ are you sure about that? Think again!,user_0068,,,,,,,8,yes | ​ I think so.,2024-03-26 21:40:03+00:00,2024-03-26T21:40:03Z,0,TrickyTree84,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1T2r60g2xv,Do you mean it is differently in another country? Or you can see only Russia?,user_0068,russia,,appeal to/challenging authority (ethos),,,user,15,,2024-03-26 21:41:25+00:00,2024-03-26T21:41:25Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1T3w4-lCJ8,What makes you say that?,user_0069,,,,,,,5,,2024-03-26 21:50:50+00:00,2024-03-26T21:50:50Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1T6ffXqGxG,and how did the first brown guy know about the cordinates of where they were trained in Turkey?,user_0070,russia,,"appeal to reason, giving evidence (logos)",,,,19,yes | ​ I think so.,2024-03-26 22:14:49+00:00,2024-03-26T22:14:49Z,0,TrickyTree84,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgyRY9NF6V0O980s26d4AaABAg.A1OfePf-Qo1A1TAyslh-Zc,"Trust me, Hell is much much much worse than this",user_0071,,terrorism,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",author,,10,,2024-03-26 22:52:23+00:00,2024-03-26T22:52:23Z,0,,UgyRY9NF6V0O980s26d4AaABAg,Getting caught alive for something like this in Russia is like walking into the gates of hell,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,user_0072,russia,,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,18,,2024-03-25 00:46:24+00:00,2024-03-25T00:46:24Z,6149,,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OGiIU9F92,"Yeah, but these are scapegoats.",user_0073,,russia,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, )",,,5,,2024-03-25 01:06:21+00:00,2024-03-25T01:06:21Z,319,,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OGlCmXYJs,​USA behind it,user_0074,,the west,appeal to/challenging authority (ethos),,,us,3,,2024-03-25 01:06:45+00:00,2024-03-25T01:06:45Z,330,,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OH0vYXlua,​ no way.. USA is IS worst enemy. They will never work for Americans,user_0075,the west,,"appeal to reason, giving evidence (logos)",,,,14,​@user behind it,2024-03-25 01:09:01+00:00,2024-03-25T01:09:01Z,0,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OH3hQZCkB,Why do so many people have RDS,user_0076,,,,,,,7,,2024-03-25 01:09:24+00:00,2024-03-25T01:09:24Z,14,,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OH8FXFIRV,​Usa are not fool they will not actack a country like Russia because it will start a nuclear war.,user_0077,the west,,"appeal to reason, giving evidence (logos)",,,,19,​@user behind it,2024-03-25 01:10:02+00:00,2024-03-25T01:10:02Z,0,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OH9YmIg3E,​ na mate the koran is behind it.,user_0078,,other,,,,,8,​@user behind it,2024-03-25 01:10:12+00:00,2024-03-25T01:10:12Z,0,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OHDi6X-IN,i was thinking that exact thing,user_0079,,,,,,,6,,2024-03-25 01:10:46+00:00,2024-03-25T01:10:46Z,25,,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OHJVUOaHH,​yeah I'm sure the USA is behind it when they warned Russia about it weeks prior to it happening.. stupid,user_0080,the west,,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, ), sarcasm/irony(the opposite meaning)",,user,20,​@user behind it,2024-03-25 01:11:34+00:00,2024-03-25T01:11:34Z,0,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OHLH9s0EJ,Nope USA this time ain't doing shit it was isreal my friend 😉​,user_0081,the west,,appeal to/challenging authority (ethos),,usa,israel,13,​@user behind it,2024-03-25 01:11:48+00:00,2024-03-25T01:11:48Z,0,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OHX5PjKe7,​ grow up and learn to take some accountability.,user_0082,the west,,appeal to/challenging authority (ethos),,,user,9,​@user behind it,2024-03-25 01:13:25+00:00,2024-03-25T01:13:25Z,39,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OHu5YKF-W,"USA is behind an attack THEY WARNED RUSSIA ABOUT WEEKS PRIOR? Stupid, baseless accusations.",user_0080,the west,terrorism,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",usa,user,15,​@user behind it,2024-03-25 01:16:42+00:00,2024-03-25T01:16:42Z,0,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OHw_pfj2P,sorry dude but we don’t get down like that -American.,user_0083,the west,,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","positive emotion (hope, pride, happiness, admiration) ","author, usa",,10,​@user behind it,2024-03-25 01:17:02+00:00,2024-03-25T01:17:02Z,64,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OIClXzHdC,Oh shut up. We warned Russia at the beginning of the month and Putin blew it off FKNG BOT,user_0084,the west,russia,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",,"user, putin",19,​@user behind it,2024-03-25 01:19:23+00:00,2024-03-25T01:19:23Z,0,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OIMxCsiqm,Radio Data System ? Respiratory Distress Syndrome ? Relational Database System ? Red Dot Sight ? Remote Data Service ? which rds are you referring to there's so many ?,user_0079,,,,,,,31,Why do so many people have RDS,2024-03-25 01:20:46+00:00,2024-03-25T01:20:46Z,14,yourmom-po6xx,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OIY-63FBl,lmao. You just mad cause USA knows more about what’s going on in your country than your own “leaders”.,user_0085,the west,russia,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)",,,russian leaders,19,​@user behind it,2024-03-25 01:22:17+00:00,2024-03-25T01:22:17Z,1,Beingme541,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OIZBZwKkC,You are hysterical - take that any way you want,user_0084,,,,,,,11,"@user BUT SIR MY INDIA IS THE REAL SUPERPOWER 🤗🇮🇳 WE HAVE THE BEST INFRASTRUCTURE AND HIGHSPEED RAIL 🤗🇮🇳 THIS WHY IM SO LUCKY LIVE IN SUPER INDIA THE CLEANEST COUNTRY IN THE WORLD 🇮🇳🤗 , WE NEVER SCAM! WE GIVE RESPECT TO ALL WOMEN THEY CAN WALK SAFELY ALONE AT NIGHT AND WE HAVE CLEAN FOOD AND TOILET EVERYWHERE 🇮🇳🤗🚽, I KNOW MANY POOR PEOPLE JEALOUS WITH SUPER RICH INDIA 🤗🇮🇳🤗🇮🇳🤗🇮🇳 INDIA SUPER CLEAN",2024-03-25 01:22:27+00:00,2024-03-25T01:22:27Z,19,julia2k8,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OI_p1TZyH,"Common people just obey the media, they are too lazy and conformist to think for themselves.",user_0086,,,,,,,17,Why do so many people have RDS,2024-03-25 01:22:40+00:00,2024-03-25T01:22:40Z,0,yourmom-po6xx,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
389,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News,UgwCnjunrE1Zix2Pbl54AaABAg.A1OERFGGisqA1OIhPeHig5,"Your mentality is totalitarian itself, the idea that anyone who disagrees must be the enemy. Ridiculous.",user_0086,russia,the west,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, )",,user,16,Ok kremlin bot factory. | ​@user behind it,2024-03-25 01:23:42+00:00,2024-03-25T01:23:42Z,0,johnbui6530,UgwCnjunrE1Zix2Pbl54AaABAg,How could you commit such an act in russia and not make sure you arent coming out alive,en
