annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1sw3EpFU_H,"@user Згадані так не думають. Понад те - додають собі зарплатні із бюджету. Ті, через чиї неситі черева трапилася війна запливають жиром ще більше.","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"владимир зеленский, война в украине",24
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1t5_1ti2lL,ЗА КАКИЕ ИНТЕРЕСЫ ПРЕЗИДЕНТА МЕНТОВ ПОЦ? РОССИЯ НАПАЛА НА УКРАИНУ И ХОЧЕТ УНИЧТОЖИТЬ УКРАИНУ КАК ГОСУДАРСТВО А УКРАИНЦЕВ КАК НАЦИЮ.,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",владимир зеленский,"война в украине, россия",20
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1t92lnAuW_,Позор таким,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",мобилизация,,2
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tBFyh_1Gp,"Правильно мыслишь! Как только на войне будут оказываться политиканы со своим потомством с обеих сторон, так сразу и войн никаких не станет. Те кто их поддерживает и верищит про патриотизм, а сам подальше держится от пуль и бомб. Как только там окажутся те самые пузатые генералы, пузатые военкомы из тылов, менты охраняющие своих работодателей, так быстро войны будут затухать. А то эти воровайки продолжат так же жировать и воровать, а ваши жизни уже закончатся и больше ничего не будет. Получится, что вы её потратили зря, а они за счёт ваших жизней продолжили дальше.","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, мобилизация",93
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tGTFIcZTj,@user в чём позор?,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,мобилизация,4
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tGwDASxhl,@user лучше смерть воина чем жизнь раба,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",мобилизация,,7
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tH0wzZmgq,"@user Почему не в могиле, герой?","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,война в украине,6
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tICNMch3t,"@user ну так в перёд, чего ты ещё не в тцк?","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",мобилизация,,11
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tKZS8hCuG,"Какое рабство? Даже если вся Украина станет частью России,ничего в жизни людей не изменится. Та же работа, те же магазины. Те же доходы. А то и выше..@user","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",россия,,27
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tNtkM-_--,ЗА ДЕТЕЙ ГОРДОНА!! ЗА ОТКАТЫ ЕРМАКА! ЗА ГРАНИЦЫ 1991 ГОДА!! УМРЕМ ВСЕ КАК ОДИН !!,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, мобилизация",15
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tXM-jZKcT,@user позор не выпускать из страны,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,мобилизация,6
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tXjJwAEI3,@user выполни свой долг и звездуй на все 4 стороны,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",мобилизация,,10
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tkA_4Q7Ru,"Как война, сразу вспомнили об обычном люде, кому надо тот и пускай идёт.","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, мобилизация",13
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tkSc_oL-D,@user позор впускать в страну таких,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,мобилизация,6
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1tnVXwhJMy,@user а в чем позор ? Вот ты не хочешь сам пойти и повоевать ?,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,мобилизация,15
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1trMMhl55A,"Все ж лучше , чем от водки иль от простуд...","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....","война в украине, мобилизация",,10
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1u5pe2GHek,@user чиновникам Украины которые своих деток попрощались от призыва и своих друзей! Но втирают про патриотизм),"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,мобилизация,16
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1uGFly5u-k,"@user это ты, думаешь русские оставять тебя ""служить"" в ТЦК? Нет, поедешь работать на Крайний север.","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,россия,16
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1uLOlCXK2Z,"@user если дети чиновников погибнут, то какой смысл чиновникам работать на государства?","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,мобилизация,12
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1uLZvzzoj0,"Семья на первом месте ! Украинские власти плавали на тебя и твою семью, для них ты расходный матерьял","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,мобилизация,18
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1uQLHOK0ik,@user твоя зависть и злоба к более сытым и успешным европейцам крайне хорошо заметна,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",запад,,14
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1v6EXA_yR6,"за интересы тех кто его поставил, вы думаете что эта петрушка что то решает?","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"владимир зеленский, война в украине",14
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1vDkLHVyQQ,"Если твой президент хочет чтоб было будущее у твоей страны хорошее, то думаю не стоит убегать, вот я живу в РФ, мне не нужна Украина, мне нужно хорошее будущее России, воевать в Украине я никогда не стану, а вот как раз сбежать со своей страны я стал потому что моё правительство не заинтересовано в бедующем своей страны.","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, мобилизация, россия",57
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1vOvZbECRh,"НАЧАЛО МУДРОСТИ,СТРАХ ГОСПОДЕНЬ.ВОЛЯ БОЖИЯ БЛАГАЯ, СОВЕРШЕННАЯ, БОГУ УГОДНАЯ. БОГ ЕСТЬ ЛЮБОВЬ, ЗАПОВЕДЬ,,,НЕ УБЕЙ! ,,, ДЛЯ КОГО НАПИСАНЫ?!ОТЧИЗНА НАША В НЕБЕСАХ...МЫ ЗДЕСЬ НА ЗЕМЛЕ В ГОСТЯХ-ВРЕМЕННО.... АД ИЛИ РАЙ?! САМ ВЫБИРАЙ?!НАРУШАЯ ЗАПОВЕДИ БОГА ВСЕМОГУЩЕГО,РАЯ НЕ ВИДАТЬ.ЦЕНИТЕ СВОЮ ЖИЗНЬ И ЧУЖУЮ.МОЛИТЕСЬ БОГУ...О спасение своей души от грехов,сатаны,смерти, ада.СПАСИТЕЛЬ НАШИХ ДУШ ГОСПОДЬ ИИСУС ХРИСТОС.НЕТ!ВОЙНЕ!СЛАВА ВЕЛИКОМУ БОГУ ЛЮБВИ!❤❤❤","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,война в украине,54
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1vPFuUb0r4,"@user ТЕМ ,КТО НАЧАЛ ВОЙНУ...ВСЕХ КРОВОЖАДНЫХ ЖДЁТ СУД БОГА...-АД.ДА БУДЕТ ВАМ ПО ВЕРЕ ВАШЕЙ.ГОВОРИТ БОГ ВСЕМ.❤❤❤","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,война в украине,16
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1vlIxAX2ct,"@user раб опаснее, мёртвого солдата)","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, мобилизация",5
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1vnUkfLlJ2,"399kirНАТО не может направлять никуда никаких ""наемников"". Законодательство ни одной страны НАТО это не позволяет. Отдельные люди, по собственному желанию едут помогать Украине против агрессора.","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....","нато, помощь украине",россия,25
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1vo1OBJTAV,399kir НАТО - это оборонительный союз свободных и демократических стран,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",нато,,10
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1voCxJ5RDR,399kir россия проигрывает одной Украине,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,россия,5
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1voFpVRdpN,399kirармию россии разгромила армия Украины,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",всу,россия,5
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1vsYUGgGl5,399kir россии не будет,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,россия,4
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1vsk-uH35v,399kirу россии очень маленькое население - слабая армия - и никакой экономики и производства,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,россия,14
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1xfl5YvQXm,"Я в тюрьму сяду, если меня мобилизуют а России, но не пойду на войну, в армию","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, мобилизация",16
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1xkuRebbbR,Олигархи не поделили территории и пускают на бойню людей с обеих сторон.,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,война в украине,12
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1yCFWHeBLR,@user пишите из окопа? Вот таким как вы и плевать на людей. Сидят за границей и наяривают. Встречал я таких в Германии сами сбежали но дальше продолжают кричать что погибнуть должны все Украинцы.,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, мобилизация",33
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1yJzDBQDHl,@user Зеля претендовал на территории рашки? Давно бухаешь?,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",владимир зеленский,россия,8
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1yf-VjNUuR,"А вы бы лучше от инсульта предпочли умереть в 21 веке , овощем какающим в памперсы ?","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",мобилизация,,17
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1yf5M2TkeV,"@user российских оккупантом и фашистов , чтобы не пришли в твой дом и не сделали там что делали в Буче","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, россия",20
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1yfVSGolIy,"@user Позор орать ""батька наш бандера"", тьфу на вас! Идите на фронт и пусть ОДАБ покажет вам что такое позор.","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",война в украине,,20
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1yfW1xh4tj,"@user Позор орать ""батька наш бандера"", тьфу на вас! Идите на фронт и пусть ОДАБ покажет вам что такое позор.","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....","война в украине, мобилизация",,20
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1yfe9xbbmg,"@user""лучше смерть воина чем жизнь раба"", то то я смотрю, что ты еще живой! 😂😂","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, мобилизация",15
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1yxBXP6uHH,@user не все воины убиты не все рабы живы малой,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",мобилизация,,10
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1yz4jL8AAD,тебе так важно чтоб тебя потом вспомнили ???,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",мобилизация,,8
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1z06lq_nMe,"@user Тем не менее он всеми силами утилизирует простых людей, пока его свита и олигархи пытаются отбить свои ресурсы. У тебя недалёкого видимо тригер сработал, когда узнал что мир не чёрно-белый?","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"владимир зеленский, война в украине, мобилизация",31
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1z0gB8D9gH,"@user то что у тебя малой не страшно, сейчас медицина решает эти проблемы. Большой конечно не будет но что то приближающееся к нормальным размерам возможно.
Воин не синонем труп, большинство воинов таки живы","Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",мобилизация,,33
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,UgzdhRmHpT8S3hTJHs94AaABAg.A1qDHiaV3CjA1zCf2Eimt7,@user Я за то чтобы люди жили в мире как это было раньше. Англосаксы хорошо научились применять тактику разделяй и властвуй. Так и захватывать ничего не нужно создают проблему а потом делая важный вид как будто её решают а сами в то время вещают долги и избавляются от хлама. Тем самым делают вид что странам что-то угрожает и что у них все должны покупать оружие для защиты. Очень хорошо они научились на войнах делать очень большие деньги.,"Я бы тоже уехал, в 21 веке умереть на войне, за интересы президента, депутатов, ментов, а тебя потом даже не вспомнят ,спасибо не надо.....",,"война в украине, запад, помощь украине",77
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qRFBoddeA,Даеш свободу курской народной республике!,"Это не всу, это местные трактаристы и комбайнёры",вторжение в курскую область,россия,5
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qRf-F_4vF,@user даешь Куйевську Народну Республику ! И геть про$р@user наркофюрера,"Это не всу, это местные трактаристы и комбайнёры",,владимир зеленский,10
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qRxMKdfFJ,"говорят туареги преследуя недобитых вагинеров в Мали, не заметили как забежали в Курск","Это не всу, это местные трактаристы и комбайнёры",вторжение в курскую область,,13
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qTy3v8CbD,"Это ГУР отправил смертников. ГУР работает на Британию. Если взорвут газопровод, то точно выполняют задание хозяев. Сколько при этом индейцев сдохнет, британцам по барабану. Любые потери для Англии приемлемы😂","Это не всу, это местные трактаристы и комбайнёры",,"всу, вторжение в курскую область, запад",29
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qU0j2af0i,@user дамбили бамбас 8 лет??? Ты аб этом? И ещё там мальчик в трусиках был!!!!,"Это не всу, это местные трактаристы и комбайнёры",,"война в украине, россия",15
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qVGkYL8lL,Вот поэтому Владимир Владимирович на правильном пути.@user,"Это не всу, это местные трактаристы и комбайнёры",россия,,7
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qVJuzLibC,@user по этому Владимир Владимирович на правильном пути,"Это не всу, это местные трактаристы и комбайнёры",россия,,8
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qVODoHtoN,Та не. Украина хочет отдать еще одну область. Все мало.,"Это не всу, это местные трактаристы и комбайнёры",,"война в украине, вторжение в курскую область",10
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qVOGTKQ7A,@user кастрюли😂😂😂,"Это не всу, это местные трактаристы и комбайнёры",,майдан,2
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qWSDdtbdR,Слава!!! Доблестным сынам Украины!!! Воинам Света!!!!,"Это не всу, это местные трактаристы и комбайнёры",всу,,6
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qWXYHGGql,@user Очередной раз возмёте большой и толстый за щёку Путинским смердам не привыкать 🥰🥰🤣🤣🤣🥰🥰🥰,"Это не всу, это местные трактаристы и комбайнёры",,россия,14
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qWr7jXeU1,@user в чемодан? Все идёт по плану?,"Это не всу, это местные трактаристы и комбайнёры",,россия,7
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qXF7maZVp,"@user да, прапоры не зря хлопцев красят!","Это не всу, это местные трактаристы и комбайнёры",,всу,7
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qXd1jKA_3,"@user детей убивают, а ты, мусульманин, поддерживаешь ЛГБТ.?","Это не всу, это местные трактаристы и комбайнёры",,вторжение в курскую область,8
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qYiyJT-Vv,Не русские трактористы пока ещё не определились... И в этом путину пока везёт ... Когда Курские трактористы созреют а там и Брянские и Воронежские и Липецкие тогда у карлика останется только Южная Америка. ....),"Это не всу, это местные трактаристы и комбайнёры",вторжение в курскую область,россия,34
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qZJdXshMT,Курск наш! Исторически все так.,"Это не всу, это местные трактаристы и комбайнёры",вторжение в курскую область,,5
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qZeE9SZCQ,👍,"Это не всу, это местные трактаристы и комбайнёры","всу, вторжение в курскую область",,1
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qZms2n_fM,По пути нах й...ведёт всю расею@user,"Это не всу, это местные трактаристы и комбайнёры",,россия,6
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qZw-Lwmrc,@user ведёт тебя пустоголового и всю расею по пути за роскораблем...на дно,"Это не всу, это местные трактаристы и комбайнёры",,россия,12
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6q_yr-DA1R,"@user на тот свет они путь выбрали. Пан Зеленский жаровни с шашлычницами хлопцам заказал, факелы на подлёте. В аду дожарятся. Учи историю страны. Хотя бы взгляни американскую википедию.","Это не всу, это местные трактаристы и комбайнёры",,"владимир зеленский, всу, вторжение в курскую область",28
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qatNyN2kk,@user та прав коклы уже перемолоты местными комбайнерами и трактористами завтра поедут этот навоз на поля разбрасывать.так что велком .можно без пакетов и семечек в карманах....😁😁😁,"Это не всу, это местные трактаристы и комбайнёры",война в украине,всу,26
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qdLWWoZ0V,@user Незабывай! Мальчик в трусиках распятый на доске почёта.,"Это не всу, это местные трактаристы и комбайнёры",,россия,9
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qdWt513-C,"@user""Всё идёт по плану"". Я даже план этот видел.","Это не всу, это местные трактаристы и комбайнёры",,россия,9
ai,Атака ВСУ на Курскую область: что происходит?,UgzfoNio1PIuRHwArS14AaABAg.A6qM_P6TNCgA6qdvhvt6Vu,"7 танков, 23 БТР, 26 автомобилей и 273 солдата ВСУ, даже не дошли до Курской области, СДОХЛИ не дойдя 5км-","Это не всу, это местные трактаристы и комбайнёры",,"всу, вторжение в курскую область",20
